               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.039864,            0.016508,            0.011062,             0.91764,             0.90024,             0.95933,             0.50585,            0.032564,           0.0062942,           0.0046584,            0.006535,            0.006535,            0.006535
                  37,            0.040087,            0.016521,             0.01161,             0.86611,             0.94692,             0.95943,             0.53632,            0.030885,           0.0062827,           0.0059382,            0.006436,            0.006436,            0.006436
                  38,            0.039654,            0.016597,            0.011023,             0.91321,             0.89911,             0.96101,             0.54581,            0.031867,            0.006183,           0.0067972,            0.006337,            0.006337,            0.006337
                  39,            0.039693,            0.016499,            0.011006,             0.89628,              0.9237,              0.9616,             0.54211,            0.029522,           0.0062307,           0.0057973,            0.006238,            0.006238,            0.006238
                  40,            0.039411,            0.016538,            0.010781,             0.90252,             0.93784,             0.96272,             0.54325,              0.0297,           0.0062234,           0.0061446,            0.006139,            0.006139,            0.006139
                  41,            0.039186,            0.016441,            0.011175,              0.8925,             0.93072,             0.95979,             0.55262,            0.028859,            0.006133,           0.0059153,             0.00604,             0.00604,             0.00604
                  42,            0.038838,            0.016319,            0.010679,             0.92755,             0.91006,              0.9596,              0.5562,            0.027292,           0.0061672,           0.0054487,            0.005941,            0.005941,            0.005941
                  43,            0.038517,            0.016216,            0.010677,             0.89016,             0.91713,             0.95815,             0.55433,             0.02803,           0.0061657,           0.0067003,            0.005842,            0.005842,            0.005842
                  44,             0.03853,            0.016281,            0.010324,             0.89073,             0.94034,             0.95828,             0.55471,            0.027665,           0.0062437,           0.0054618,            0.005743,            0.005743,            0.005743
                  45,            0.038285,            0.016462,            0.010348,             0.92934,             0.89108,             0.95919,             0.54243,            0.029167,           0.0062116,           0.0053381,            0.005644,            0.005644,            0.005644
                  46,            0.038553,            0.016114,            0.010394,             0.91768,             0.90651,             0.96369,             0.57101,            0.027061,           0.0061216,           0.0060956,            0.005545,            0.005545,            0.005545
                  47,            0.038333,            0.016291,            0.010396,             0.93137,             0.89935,             0.96404,              0.5538,            0.027547,           0.0060944,           0.0053794,            0.005446,            0.005446,            0.005446
                  48,            0.038469,            0.016087,            0.010496,             0.93991,             0.88835,             0.96251,             0.55827,            0.029425,            0.006098,           0.0057136,            0.005347,            0.005347,            0.005347
                  49,            0.038214,            0.016214,            0.010549,             0.89294,             0.94177,             0.96365,             0.56862,            0.028567,           0.0061041,            0.005624,            0.005248,            0.005248,            0.005248
                  50,            0.037893,            0.015959,            0.010049,             0.90338,             0.91593,             0.96392,             0.55503,            0.029754,           0.0060998,           0.0052316,            0.005149,            0.005149,            0.005149
                  51,            0.037719,            0.016113,           0.0099802,              0.9277,             0.89287,             0.96067,             0.56403,            0.028969,           0.0061004,           0.0059588,             0.00505,             0.00505,             0.00505
                  52,            0.037814,            0.015687,            0.010208,             0.89087,             0.94381,             0.96292,             0.56448,            0.029334,           0.0060814,           0.0054714,            0.004951,            0.004951,            0.004951
                  53,            0.037577,            0.016068,            0.010473,             0.93199,             0.89144,              0.9633,             0.56173,            0.029811,           0.0061165,           0.0047034,            0.004852,            0.004852,            0.004852
                  54,            0.037396,            0.016184,            0.010045,             0.90997,             0.94551,             0.96501,             0.57768,            0.028287,           0.0060641,           0.0048394,            0.004753,            0.004753,            0.004753
                  55,            0.037178,            0.016073,           0.0099663,             0.90224,             0.92881,             0.96507,              0.5758,             0.02769,           0.0060803,           0.0050066,            0.004654,            0.004654,            0.004654
                  56,            0.036915,            0.015986,           0.0098028,             0.89866,             0.92576,             0.96391,             0.57202,            0.030168,           0.0060703,           0.0051679,            0.004555,            0.004555,            0.004555
                  57,            0.037128,            0.016053,            0.010147,             0.91523,             0.89546,             0.96247,             0.57154,            0.029702,           0.0060871,           0.0053407,            0.004456,            0.004456,            0.004456
